   
   
sim_type_id
sim_id
tracker_id
sim_position
tracker_position
position_error
sim_obj_static
tracker_obj_static
is_same_status
sim_velocity
tracker_velocity
velocity_error
sim_heading
tracker_heading
heading_error
sim_heading,-2.5
tracker_heading,-2.53
heading_error,0
sim_velocity_vector,(-2.43_-2.41_0.0)
tracker_velocity_vector,(-3.09_-1.75_0.0)
velocity_heading_error,15.23999999999998
sim_box_width,1.93
tracker_box_width,1.84
box_width_error,0.05
sim_box_length,4.6
tracker_box_length,4.42
box_length_error,0.04
sim_box_height,1.85
tracker_box_height,1.84
box_height_error,0
Miss_rate,0.0
   
   
sim_type_id,vehicle.nissan.patrol
sim_id,1706
tracker_id,4
sim_position,(371.57_178.15_0.0)
tracker_position,(371.49_178.26_0.92)
position_error,0.14
sim_obj_static,False
tracker_obj_static,False
is_same_status,True
sim_velocity,3.5
tracker_velocity,3.36
velocity_error,0.04
sim_heading,-2.47
tracker_heading,-2.51
heading_error,0
sim_velocity_vector,(-2.44_-2.51_0.0)
tracker_velocity_vector,(-2.89_-1.71_0.0)
velocity_heading_error,15.199999999999989
sim_box_width,1.93
tracker_box_width,1.87
box_width_error,0.03
sim_box_length,4.6
tracker_box_length,4.43
box_length_error,0.04
sim_box_height,1.85
tracker_box_height,1.84
box_height_error,0
Miss_rate,0.0
   
   
sim_type_id,vehicle.nissan.patrol
sim_id,1706
tracker_id,3
sim_position,(371.33_177.91_0.0)
tracker_position,(371.27_178.05_0.92)
position_error,0.15
sim_obj_static,False
tracker_obj_static,False
is_same_status,True
sim_velocity,3.39
tracker_velocity,3.25
velocity_error,0.04
sim_heading,-2.44
tracker_heading,-2.45
heading_error,0
sim_velocity_vector,(-2.32_-2.47_0.0)
tracker_velocity_vector,(-2.76_-1.71_0.0)
velocity_heading_error,15.009999999999991
sim_box_width,1.93
tracker_box_width,1.95
box_width_error,0.01
sim_box_length,4.6
tracker_box_length,4.56
box_length_error,0.01
sim_box_height,1.85
tracker_box_height,1.84
box_height_error,0
Miss_rate,0.0
   
   
sim_type_id,vehicle.nissan.patrol
sim_id,1706
tracker_id,4
sim_position,(371.11_177.67_0.0)
tracker_position,(371.16_177.93_0.92)
position_error,0.26
sim_obj_static,False
tracker_obj_static,False
is_same_status,True
sim_velocity,3.21
tracker_velocity,3.23
velocity_error,0.01
sim_heading,-2.41
tracker_heading,-2.43
heading_error,0
sim_velocity_vector,(-1.99_-2.52_0.0)
tracker_velocity_vector,(-2.72_-1.74_0.0)
velocity_heading_error,19.089999999999975
sim_box_width,1.93
tracker_box_width,1.87
box_width_error,0.03
sim_box_length,4.6
tracker_box_length,4.33
box_length_error,0.06
sim_box_height,1.85
tracker_box_height,1.83
box_height_error,0
Miss_rate,0.0
   
   
sim_type_id,vehicle.nissan.patrol
sim_id,1706
tracker_id,3
sim_position,(370.92_177.41_0.0)
tracker_position,(370.91_177.61_0.92)
position_error,0.2
sim_obj_static,False
tracker_obj_static,False
is_same_status,True
sim_velocity,3.22
tracker_velocity,3.0
velocity_error,0.07
sim_heading,-2.37
tracker_heading,-2.38
heading_error,0
sim_velocity_vector,(-1.85_-2.64_-0.0)
tracker_velocity_vector,(-2.47_-1.71_0.0)
velocity_heading_error,20.280000000000015
sim_box_width,1.93
tracker_box_width,1.88
box_width_error,0.03
sim_box_length,4.6
tracker_box_length,4.36
box_length_error,0.05
sim_box_height,1.85
tracker_box_height,1.84
box_height_error,0
Miss_rate,0.0
   
   
sim_type_id,vehicle.nissan.patrol
sim_id,1706
tracker_id,4
sim_position,(370.73_177.14_0.0)
tracker_position,(370.68_177.38_0.9)
position_error,0.25
sim_obj_static,False
tracker_obj_static,False
is_same_status,True
sim_velocity,3.4
tracker_velocity,3.04
velocity_error,0.11
sim_heading,-2.32
tracker_heading,-2.3
heading_error,0
sim_velocity_vector,(-1.85_-2.85_-0.0)
tracker_velocity_vector,(-2.47_-1.78_0.0)
velocity_heading_error,21.230000000000004
sim_box_width,1.93
tracker_box_width,1.85
box_width_error,0.04
sim_box_length,4.6
tracker_box_length,4.41
box_length_error,0.04
sim_box_height,1.85
tracker_box_height,1.84
box_height_error,0
Miss_rate,0.0
   
   
sim_type_id,vehicle.nissan.patrol
sim_id,1706
tracker_id,4
sim_position,(370.53_176.85_0.0)
tracker_position,(370.51_177.07_0.92)
position_error,0.22
sim_obj_static,False
tracker_obj_static,False
is_same_status,True
sim_velocity,3.56
tracker_velocity,3.08
velocity_error,0.13
sim_heading,-2.28
tracker_heading,-2.26
heading_error,0
sim_velocity_vector,(-1.86_-3.04_-0.0)
tracker_velocity_vector,(-2.41_-1.92_0.0)
velocity_heading_error,20.000000000000014
sim_box_width,1.93
tracker_box_width,1.86
box_width_error,0.04
sim_box_length,4.6
tracker_box_length,4.4
box_length_error,0.04
sim_box_height,1.85
tracker_box_height,1.83
box_height_error,0
Miss_rate,0.0
   
   
sim_type_id,vehicle.nissan.patrol
sim_id,1706
tracker_id,4
sim_position,(370.35_176.56_0.0)
tracker_position,(370.38_176.74_0.91)
position_error,0.18
sim_obj_static,False
tracker_obj_static,False
is_same_status,True
sim_velocity,3.44
tracker_velocity,3.11
velocity_error,0.1
sim_heading,-2.24
tracker_heading,-2.25
heading_error,0
sim_velocity_vector,(-1.72_-2.98_0.0)
tracker_velocity_vector,(-2.31_-2.08_0.0)
velocity_heading_error,18.010000000000005
sim_box_width,1.93
tracker_box_width,1.84
box_width_error,0.05
sim_box_length,4.6
tracker_box_length,4.48
box_length_error,0.03
sim_box_height,1.85
tracker_box_height,1.82
box_height_error,0
Miss_rate,0.0
   
   
sim_type_id,vehicle.nissan.patrol,vehicle.mercedes.coupe_2020
sim_id,1706,1707
tracker_id,3,4
sim_position,(370.18_176.27_0.0),(378.01_181.19_-0.0)
tracker_position,(370.26_176.4_0.92),(378.31_181.02_0.75)
position_error,0.15,0.34
sim_obj_static,False,False
tracker_obj_static,False,False
is_same_status,True,True
sim_velocity,3.27,3.13
tracker_velocity,3.18,4.09
velocity_error,0.03,0.31
sim_heading,-2.21,-3.04
tracker_heading,-2.21,0.18
heading_error,0,4.490000000000009
sim_velocity_vector,(-1.58_-2.86_0.0),(-3.08_-0.55_0.0)
tracker_velocity_vector,(-1.33_-2.89_0.0),(-4.09_-0.14_0.0)
velocity_heading_error,4.210000000000008,8.159999999999997
sim_box_width,1.93,2.0
tracker_box_width,1.93,2.09
box_width_error,0.0,0.04
sim_box_length,4.6,4.67
tracker_box_length,4.55,4.46
box_length_error,0.01,0.04
sim_box_height,1.85,1.44
tracker_box_height,1.84,1.52
box_height_error,0,0
Miss_rate,0.0
   
   
sim_type_id,vehicle.nissan.patrol,vehicle.mercedes.coupe_2020
sim_id,1706,1707
tracker_id,3,4
sim_position,(370.02_175.99_0.0),(377.7_181.13_-0.0)
tracker_position,(370.13_176.06_0.92),(377.89_181.03_0.76)
position_error,0.13,0.21
sim_obj_static,False,False
tracker_obj_static,False,False
is_same_status,True,True
sim_velocity,3.22,3.29
tracker_velocity,3.28,4.54
velocity_error,0.02,0.38
sim_heading,-2.18,-3.02
tracker_heading,-2.17,0.14
heading_error,0,1.0500000000000114
sim_velocity_vector,(-1.51_-2.85_0.0),(-3.23_-0.62_-0.0)
tracker_velocity_vector,(-1.18_-3.06_0.0),(-4.53_0.25_0.0)
velocity_heading_error,6.829999999999998,14.029999999999973
sim_box_width,1.93,2.0
tracker_box_width,1.88,1.94
box_width_error,0.03,0.03
sim_box_length,4.6,4.67
tracker_box_length,4.47,4.37
box_length_error,0.03,0.06
sim_box_height,1.85,1.44
tracker_box_height,1.84,1.52
box_height_error,0,0
Miss_rate,0.0
   
   
sim_type_id,vehicle.nissan.patrol,vehicle.mercedes.coupe_2020
sim_id,1706,1707
tracker_id,3,4
sim_position,(369.87_175.7_0.0),(377.36_181.07_-0.0)
tracker_position,(370.0_175.71_0.92),(377.56_181.0_0.75)
position_error,0.13,0.21
sim_obj_static,False,False
tracker_obj_static,False,False
is_same_status,True,True
sim_velocity,3.33,3.53
tracker_velocity,3.37,4.73
velocity_error,0.01,0.34
sim_heading,-2.15,-3.0
tracker_heading,-2.12,0.14
heading_error,0,0.09000000000000341
sim_velocity_vector,(-1.36_-3.04_0.0),(-3.46_-0.71_0.0)
tracker_velocity_vector,(-1.1_-3.18_0.0),(-4.73_0.09_0.0)
velocity_heading_error,5.019999999999996,12.689999999999998
sim_box_width,1.93,2.0
tracker_box_width,1.87,1.97
box_width_error,0.03,0.02
sim_box_length,4.6,4.67
tracker_box_length,4.45,4.39
box_length_error,0.03,0.06
sim_box_height,1.85,1.44
tracker_box_height,1.84,1.52
box_height_error,0,0
Miss_rate,0.0
   
   
sim_type_id,vehicle.nissan.patrol,vehicle.mercedes.coupe_2020
sim_id,1706,1707
tracker_id,3,4
sim_position,(369.73_175.39_0.0),(377.02_180.99_-0.0)
tracker_position,(369.87_175.43_0.92),(377.31_180.95_0.76)
position_error,0.15,0.29
sim_obj_static,False,False
tracker_obj_static,False,False
is_same_status,True,True
sim_velocity,3.52,3.39
tracker_velocity,3.33,4.68
velocity_error,0.05,0.38
sim_heading,-2.11,-2.98
tracker_heading,-2.07,0.16
heading_error,0,0.09000000000000341
sim_velocity_vector,(-1.32_-3.27_-0.0),(-3.32_-0.72_0.0)
tracker_velocity_vector,(-1.09_-3.14_0.0),(-4.67_-0.21_0.0)
velocity_heading_error,2.8400000000000034,9.670000000000016
sim_box_width,1.93,2.0
tracker_box_width,1.85,1.95
box_width_error,0.04,0.03
sim_box_length,4.6,4.67
tracker_box_length,4.45,4.67
box_length_error,0.03,0.0
sim_box_height,1.85,1.44
tracker_box_height,1.84,1.53
box_height_error,0,0
Miss_rate,0.0
   
   
sim_type_id,vehicle.nissan.patrol,vehicle.mercedes.coupe_2020
sim_id,1706,1707
tracker_id,3,4
sim_position,(369.6_175.06_0.0),(376.71_180.92_-0.0)
tracker_position,(369.75_175.08_0.91),(377.04_180.89_0.76)
position_error,0.15,0.33
sim_obj_static,False,False
tracker_obj_static,False,False
is_same_status,True,True
sim_velocity,3.48,3.13
tracker_velocity,3.43,4.62
velocity_error,0.01,0.48
sim_heading,-2.07,-2.97
tracker_heading,-2.07,0.22
heading_error,0,2.7700000000000102
sim_velocity_vector,(-1.22_-3.27_-0.0),(-3.05_-0.69_0.0)
tracker_velocity_vector,(-1.04_-3.27_0.0),(-4.55_-0.78_0.0)
velocity_heading_error,2.819999999999993,3.0200000000000102
sim_box_width,1.93,2.0
tracker_box_width,1.82,2.04
box_width_error,0.06,0.02
sim_box_length,4.6,4.67
tracker_box_length,4.49,4.8
box_length_error,0.02,0.03
sim_box_height,1.85,1.44
tracker_box_height,1.83,1.52
box_height_error,0,0
Miss_rate,0.0
   
   
sim_type_id,vehicle.nissan.patrol,vehicle.mercedes.coupe_2020
sim_id,1706,1707
tracker_id,3,4
sim_position,(369.48_174.75_0.0),(376.4_180.85_-0.0)
tracker_position,(369.63_174.77_0.92),(376.69_180.82_0.76)
position_error,0.15,0.29
sim_obj_static,False,False
tracker_obj_static,False,False
is_same_status,True,True
sim_velocity,3.32,3.15
tracker_velocity,3.42,4.72
velocity_error,0.03,0.5
sim_heading,-2.04,-2.95
tracker_heading,-2.05,0.25
heading_error,0,3.3499999999999943
sim_velocity_vector,(-1.09_-3.14_0.0),(-3.07_-0.73_0.0)
tracker_velocity_vector,(-1.04_-3.25_0.0),(-4.52_-1.38_0.0)
velocity_heading_error,1.4000000000000057,3.5999999999999943
sim_box_width,1.93,2.0
tracker_box_width,1.87,2.02
box_width_error,0.03,0.01
sim_box_length,4.6,4.67
tracker_box_length,4.3,4.64
box_length_error,0.07,0.01
sim_box_height,1.85,1.44
tracker_box_height,1.83,1.53
box_height_error,0,0
Miss_rate,0.0
   
   
sim_type_id,vehicle.nissan.patrol,vehicle.mercedes.coupe_2020
sim_id,1706,1707
tracker_id,3,4
sim_position,(369.37_174.44_0.0),(376.09_180.77_-0.0)
tracker_position,(369.47_174.49_0.91),(376.44_180.75_0.76)
position_error,0.11,0.35
sim_obj_static,False,False
tracker_obj_static,False,False
is_same_status,True,True
sim_velocity,3.23,3.38
tracker_velocity,3.39,4.51
velocity_error,0.05,0.33
sim_heading,-2.01,-2.94
tracker_heading,-1.99,0.29
heading_error,0,5.069999999999993
sim_velocity_vector,(-1.0_-3.07_0.0),(-3.26_-0.9_-0.0)
tracker_velocity_vector,(-1.15_-3.19_0.0),(-4.12_-1.84_0.0)
velocity_heading_error,1.779999999999987,8.639999999999986
sim_box_width,1.93,2.0
tracker_box_width,1.86,2.14
box_width_error,0.04,0.07
sim_box_length,4.6,4.67
tracker_box_length,4.41,4.73
box_length_error,0.04,0.01
sim_box_height,1.85,1.44
tracker_box_height,1.83,1.52
box_height_error,0,0
Miss_rate,0.0
   
   
sim_type_id,vehicle.nissan.patrol,vehicle.mercedes.coupe_2020
sim_id,1706,1707
tracker_id,3,4
sim_position,(369.26_174.13_0.0),(375.76_180.66_-0.0)
tracker_position,(369.37_174.19_0.92),(376.04_180.69_0.76)
position_error,0.13,0.28
sim_obj_static,False,False
tracker_obj_static,False,False
is_same_status,True,True
sim_velocity,3.29,3.5
tracker_velocity,3.38,4.91
velocity_error,0.03,0.4
sim_heading,-1.98,-2.91
tracker_heading,-1.98,0.23
heading_error,0,0.09000000000000341
sim_velocity_vector,(-0.89_-3.17_0.0),(-3.31_-1.15_-0.0)
tracker_velocity_vector,(-1.09_-3.2_0.0),(-4.58_-1.79_0.0)
velocity_heading_error,3.1299999999999955,2.1899999999999977
sim_box_width,1.93,2.0
tracker_box_width,1.71,1.84
box_width_error,0.11,0.08
sim_box_length,4.6,4.67
tracker_box_length,4.52,4.55
box_length_error,0.02,0.03
sim_box_height,1.85,1.44
tracker_box_height,1.83,1.53
box_height_error,0,0
Miss_rate,0.0
   
   
sim_type_id,vehicle.nissan.patrol,vehicle.mercedes.coupe_2020
sim_id,1706,1707
tracker_id,3,4
sim_position,(369.17_173.81_0.0),(375.44_180.54_-0.0)
tracker_position,(369.29_173.9_0.92),(375.63_180.57_0.76)
position_error,0.15,0.19
sim_obj_static,False,False
tracker_obj_static,False,False
is_same_status,True,True
sim_velocity,3.49,3.28
tracker_velocity,3.32,5.38
velocity_error,0.05,0.64
sim_heading,-1.95,-2.88
tracker_heading,-1.95,0.27
heading_error,0,0.47999999999998977
sim_velocity_vector,(-0.85_-3.38_-0.0),(-3.07_-1.15_0.0)
tracker_velocity_vector,(-1.01_-3.17_0.0),(-4.96_-2.08_0.0)
velocity_heading_error,3.549999999999997,2.210000000000008
sim_box_width,1.93,2.0
tracker_box_width,1.82,1.91
box_width_error,0.06,0.05
sim_box_length,4.6,4.67
tracker_box_length,4.57,4.46
box_length_error,0.01,0.04
sim_box_height,1.85,1.44
tracker_box_height,1.84,1.52
box_height_error,0,0
Miss_rate,0.0
   
   
sim_type_id,vehicle.nissan.patrol,vehicle.mercedes.coupe_2020
sim_id,1706,1707
tracker_id,3,4
sim_position,(369.08_173.46_0.0),(375.14_180.43_-0.0)
tracker_position,(369.21_173.61_0.92),(375.26_180.41_0.76)
position_error,0.2,0.12
sim_obj_static,False,False
tracker_obj_static,False,False
is_same_status,True,True
sim_velocity,3.52,3.16
tracker_velocity,3.28,5.22
velocity_error,0.07,0.65
sim_heading,-1.92,-2.85
tracker_heading,-1.94,0.29
heading_error,0,0.09000000000000341
sim_velocity_vector,(-0.79_-3.43_-0.0),(-2.94_-1.16_0.0)
tracker_velocity_vector,(-0.92_-3.15_0.0),(-4.76_-2.15_0.0)
velocity_heading_error,3.3100000000000023,2.780000000000001
sim_box_width,1.93,2.0
tracker_box_width,1.84,1.95
box_width_error,0.05,0.03
sim_box_length,4.6,4.67
tracker_box_length,4.43,4.55
box_length_error,0.04,0.03
sim_box_height,1.85,1.44
tracker_box_height,1.84,1.52
box_height_error,0,0
Miss_rate,0.0
   
   
sim_type_id,vehicle.nissan.patrol,vehicle.mercedes.coupe_2020
sim_id,1706,1707
tracker_id,4,5
sim_position,(369.0_173.13_0.0),(374.84_180.31_-0.0)
tracker_position,(369.16_173.33_0.92),(374.89_180.26_0.76)
position_error,0.26,0.07
sim_obj_static,False,False
tracker_obj_static,False,False
is_same_status,True,True
sim_velocity,3.36,3.32
tracker_velocity,3.2,4.64
velocity_error,0.05,0.4
sim_heading,-1.89,-2.83
tracker_heading,-1.87,0.33
heading_error,0,1.0500000000000114
sim_velocity_vector,(-0.69_-3.29_0.0),(-3.07_-1.27_0.0)
tracker_velocity_vector,(-0.78_-3.11_0.0),(-4.23_-1.91_0.0)
velocity_heading_error,2.239999999999995,1.8300000000000125
sim_box_width,1.93,2.0
tracker_box_width,1.83,1.88
box_width_error,0.05,0.06
sim_box_length,4.6,4.67
tracker_box_length,4.47,4.59
box_length_error,0.03,0.02
sim_box_height,1.85,1.44
tracker_box_height,1.84,1.52
box_height_error,0,0
Miss_rate,0.0
   
   
sim_type_id,vehicle.nissan.patrol,vehicle.mercedes.coupe_2020
sim_id,1706,1707
tracker_id,6,7
sim_position,(368.93_172.81_0.0),(374.52_180.17_-0.0)
tracker_position,(369.1_173.0_0.92),(374.57_180.13_0.76)
position_error,0.25,0.06
sim_obj_static,False,False
tracker_obj_static,False,False
is_same_status,True,True
sim_velocity,3.22,3.52
tracker_velocity,3.26,3.97
velocity_error,0.01,0.13
sim_heading,-1.86,-2.81
tracker_heading,-1.85,0.35
heading_error,0,1.0500000000000114
sim_velocity_vector,(-0.61_-3.16_0.0),(-3.24_-1.39_0.0)
tracker_velocity_vector,(-0.69_-3.18_0.0),(-3.62_-1.64_0.0)
velocity_heading_error,1.309999999999988,1.1500000000000057
sim_box_width,1.93,2.0
tracker_box_width,1.85,1.85
box_width_error,0.04,0.07
sim_box_length,4.6,4.67
tracker_box_length,4.62,4.47
box_length_error,0.0,0.04
sim_box_height,1.85,1.44
tracker_box_height,1.84,1.52
box_height_error,0,0
Miss_rate,0.0
   
   
sim_type_id,vehicle.nissan.patrol,vehicle.mercedes.coupe_2020
sim_id,1706,1707
tracker_id,6,7
sim_position,(368.87_172.5_0.0),(374.21_180.03_-0.0)
tracker_position,(369.02_172.71_0.92),(374.29_179.98_0.76)
position_error,0.26,0.09
sim_obj_static,False,False
tracker_obj_static,False,False
is_same_status,True,True
sim_velocity,3.26,3.36
tracker_velocity,3.24,3.46
velocity_error,0.01,0.03
sim_heading,-1.84,-2.79
tracker_heading,-1.82,0.38
heading_error,0,1.6299999999999955
sim_velocity_vector,(-0.58_-3.21_0.0),(-3.07_-1.37_-0.0)
tracker_velocity_vector,(-0.69_-3.17_0.0),(-3.11_-1.51_0.0)
velocity_heading_error,2.0400000000000063,1.8499999999999943
sim_box_width,1.93,2.0
tracker_box_width,1.97,1.89
box_width_error,0.02,0.06
sim_box_length,4.6,4.67
tracker_box_length,4.58,4.53
box_length_error,0.0,0.03
sim_box_height,1.85,1.44
tracker_box_height,1.84,1.52
box_height_error,0,0
Miss_rate,0.0
   
   
sim_type_id,vehicle.nissan.patrol,vehicle.mercedes.coupe_2020
sim_id,1706,1707
tracker_id,4,5
sim_position,(368.81_172.17_0.0),(373.92_179.89_-0.0)
tracker_position,(368.95_172.41_0.92),(374.02_179.83_0.76)
position_error,0.28,0.12
sim_obj_static,False,False
tracker_obj_static,False,False
is_same_status,True,True
sim_velocity,3.43,3.14
tracker_velocity,3.24,3.12
velocity_error,0.06,0.01
sim_heading,-1.82,-2.77
tracker_heading,-1.82,0.41
heading_error,0,2.1999999999999886
sim_velocity_vector,(-0.53_-3.39_0.0),(-2.81_-1.4_-0.0)
tracker_velocity_vector,(-0.66_-3.17_0.0),(-2.79_-1.39_0.0)
velocity_heading_error,2.8700000000000045,0.0
sim_box_width,1.93,2.0
tracker_box_width,1.92,1.94
box_width_error,0.01,0.03
sim_box_length,4.6,4.67
tracker_box_length,4.62,4.71
box_length_error,0.0,0.01
sim_box_height,1.85,1.44
tracker_box_height,1.84,1.52
box_height_error,0,0
Miss_rate,0.0
   
   
sim_type_id,vehicle.nissan.patrol,vehicle.mercedes.coupe_2020
sim_id,1706,1707
tracker_id,3,4
sim_position,(368.75_171.82_0.0),(373.64_179.74_-0.0)
tracker_position,(368.89_172.08_0.92),(373.63_179.69_0.76)
position_error,0.3,0.05
sim_obj_static,False,False
tracker_obj_static,False,False
is_same_status,True,True
sim_velocity,3.52,3.19
tracker_velocity,3.27,3.38
velocity_error,0.07,0.06
sim_heading,-1.8,-2.73
tracker_heading,-1.79,0.42
heading_error,0,0.47999999999998977
sim_velocity_vector,(-0.48_-3.49_-0.0),(-2.74_-1.64_-0.0)
tracker_velocity_vector,(-0.59_-3.21_0.0),(-3.07_-1.41_0.0)
velocity_heading_error,2.5799999999999983,6.230000000000018
sim_box_width,1.93,2.0
tracker_box_width,1.9,1.86
box_width_error,0.02,0.07
sim_box_length,4.6,4.67
tracker_box_length,4.58,4.43
box_length_error,0.0,0.05
sim_box_height,1.85,1.44
tracker_box_height,1.84,1.52
box_height_error,0,0
Miss_rate,0.0
   
   
sim_type_id,vehicle.nissan.patrol,vehicle.mercedes.coupe_2020
sim_id,1706,1707
tracker_id,3,4
sim_position,(368.7_171.48_0.0),(373.36_179.56_-0.0)
tracker_position,(368.84_171.77_0.92),(373.33_179.53_0.75)
position_error,0.32,0.04
sim_obj_static,False,False
tracker_obj_static,False,False
is_same_status,True,True
sim_velocity,3.39,3.44
tracker_velocity,3.26,3.27
velocity_error,0.04,0.05
sim_heading,-1.78,-2.69
tracker_heading,-1.76,0.45
heading_error,0,0.09000000000000341
sim_velocity_vector,(-0.41_-3.37_-0.0),(-2.9_-1.86_0.0)
tracker_velocity_vector,(-0.55_-3.22_0.0),(-2.95_-1.4_0.0)
velocity_heading_error,2.75,7.2900000000000205
sim_box_width,1.93,2.0
tracker_box_width,1.86,1.83
box_width_error,0.04,0.08
sim_box_length,4.6,4.67
tracker_box_length,4.49,4.36
box_length_error,0.02,0.07
sim_box_height,1.85,1.44
tracker_box_height,1.84,1.52
box_height_error,0,0
Miss_rate,0.0
   
   
sim_type_id,vehicle.nissan.patrol,vehicle.mercedes.coupe_2020
sim_id,1706,1707
tracker_id,2,3
sim_position,(368.66_171.15_0.0),(373.07_179.36_-0.0)
tracker_position,(368.8_171.49_0.92),(373.05_179.38_0.76)
position_error,0.37,0.03
sim_obj_static,False,False
tracker_obj_static,False,False
is_same_status,True,True
sim_velocity,3.25,3.5
tracker_velocity,3.21,3.16
velocity_error,0.01,0.1
sim_heading,-1.76,-2.66
tracker_heading,-1.74,0.5
heading_error,0,1.0500000000000114
sim_velocity_vector,(-0.36_-3.23_0.0),(-2.9_-1.95_0.0)
tracker_velocity_vector,(-0.46_-3.17_0.0),(-2.84_-1.38_0.0)
velocity_heading_error,1.9000000000000057,8.0
sim_box_width,1.93,2.0
tracker_box_width,1.89,1.81
box_width_error,0.02,0.09
sim_box_length,4.6,4.67
tracker_box_length,4.45,4.38
box_length_error,0.03,0.06
sim_box_height,1.85,1.44
tracker_box_height,1.84,1.52
box_height_error,0,0
Miss_rate,0.0
   
   
sim_type_id,vehicle.nissan.patrol,vehicle.mercedes.coupe_2020
sim_id,1706,1707
tracker_id,3,4
sim_position,(368.62_170.83_0.0),(372.79_179.17_-0.0)
tracker_position,(368.75_171.17_0.92),(372.84_179.23_0.76)
position_error,0.36,0.08
sim_obj_static,False,False
tracker_obj_static,False,False
is_same_status,True,True
sim_velocity,3.26,3.23
tracker_velocity,3.25,2.88
velocity_error,0.0,0.11
sim_heading,-1.74,-2.63
tracker_heading,-1.73,0.52
heading_error,0,0.47999999999998977
sim_velocity_vector,(-0.33_-3.24_0.0),(-2.63_-1.86_0.0)
tracker_velocity_vector,(-0.45_-3.22_0.0),(-2.56_-1.33_0.0)
velocity_heading_error,2.1400000000000006,7.820000000000022
sim_box_width,1.93,2.0
tracker_box_width,1.91,1.94
box_width_error,0.01,0.03
sim_box_length,4.6,4.67
tracker_box_length,4.35,4.53
box_length_error,0.05,0.03
sim_box_height,1.85,1.44
tracker_box_height,1.85,1.52
box_height_error,0,0
Miss_rate,0.0
   
   
sim_type_id,vehicle.nissan.patrol,vehicle.mercedes.coupe_2020
sim_id,1706,1707
tracker_id,3,4
sim_position,(368.59_170.5_0.0),(372.54_178.99_-0.0)
tracker_position,(368.71_170.84_0.92),(372.61_179.05_0.76)
position_error,0.36,0.09
sim_obj_static,False,False
tracker_obj_static,False,False
is_same_status,True,True
sim_velocity,3.42,3.11
tracker_velocity,3.28,2.79
velocity_error,0.04,0.1
sim_heading,-1.73,-2.6
tracker_heading,-1.73,0.59
heading_error,0,2.7700000000000102
sim_velocity_vector,(-0.32_-3.4_0.0),(-2.5_-1.84_0.0)
tracker_velocity_vector,(-0.38_-3.26_0.0),(-2.44_-1.36_0.0)
velocity_heading_error,1.2700000000000102,7.219999999999999
sim_box_width,1.93,2.0
tracker_box_width,1.83,1.87
box_width_error,0.05,0.06
sim_box_length,4.6,4.67
tracker_box_length,4.33,4.49
box_length_error,0.06,0.04
sim_box_height,1.85,1.44
tracker_box_height,1.85,1.52
box_height_error,0,0
Miss_rate,0.0
   
   
sim_type_id,vehicle.nissan.patrol,vehicle.mercedes.coupe_2020
sim_id,1706,1707
tracker_id,2,3
sim_position,(368.56_170.15_0.0),(372.29_178.8_-0.0)
tracker_position,(368.67_170.51_0.92),(372.42_178.86_0.76)
position_error,0.38,0.14
sim_obj_static,False,False
tracker_obj_static,False,False
is_same_status,True,True
sim_velocity,3.53,3.27
tracker_velocity,3.3,2.66
velocity_error,0.07,0.19
sim_heading,-1.71,-2.58
tracker_heading,-1.72,0.59
heading_error,0,1.6299999999999955
sim_velocity_vector,(-0.27_-3.52_-0.0),(-2.6_-1.98_0.0)
tracker_velocity_vector,(-0.35_-3.29_0.0),(-2.27_-1.37_0.0)
velocity_heading_error,1.6799999999999926,6.179999999999978
sim_box_width,1.93,2.0
tracker_box_width,1.82,1.87
box_width_error,0.06,0.06
sim_box_length,4.6,4.67
tracker_box_length,4.3,4.46
box_length_error,0.07,0.04
sim_box_height,1.85,1.44
tracker_box_height,1.83,1.52
box_height_error,0,0
Miss_rate,0.0
   
   
sim_type_id,vehicle.mercedes.coupe_2020
sim_id,1707
tracker_id,3
sim_position,(372.02_178.58_-0.0)
tracker_position,(372.21_178.68_0.76)
position_error,0.21
sim_obj_static,False
tracker_obj_static,False
is_same_status,True
sim_velocity,3.5
tracker_velocity,2.59
velocity_error,0.26
sim_heading,-2.55
tracker_heading,0.59
heading_error,0.09000000000000341
sim_velocity_vector,(-2.69_-2.25_-0.0)
tracker_velocity_vector,(-2.19_-1.38_0.0)
velocity_heading_error,7.689999999999998
sim_box_width,2.0
tracker_box_width,1.89
box_width_error,0.06
sim_box_length,4.67
tracker_box_length,4.47
box_length_error,0.04
sim_box_height,1.44
tracker_box_height,1.52
box_height_error,0
Miss_rate,0.0
   
   
sim_type_id,vehicle.mercedes.coupe_2020
sim_id,1707
tracker_id,3
sim_position,(371.77_178.34_-0.0)
tracker_position,(371.89_178.47_0.76)
position_error,0.18
sim_obj_static,False
tracker_obj_static,False
is_same_status,True
sim_velocity,3.38
tracker_velocity,2.89
velocity_error,0.14
sim_heading,-2.5
tracker_heading,0.62
heading_error,1.240000000000009
sim_velocity_vector,(-2.39_-2.38_-0.0)
tracker_velocity_vector,(-2.43_-1.56_0.0)
velocity_heading_error,12.180000000000007
sim_box_width,2.0
tracker_box_width,1.92
box_width_error,0.04
sim_box_length,4.67
tracker_box_length,4.58
box_length_error,0.02
sim_box_height,1.44
tracker_box_height,1.52
box_height_error,0
Miss_rate,0.0
   
   
sim_type_id,vehicle.mercedes.coupe_2020
sim_id,1707
tracker_id,3
sim_position,(371.54_178.11_-0.0)
